<http://dbpedia.org/resource/Gordie_Johnson>|<http://dbpedia.org/ontology/associatedBand>|<http://dbpedia.org/resource/Gov%27t_Mule>|"2022-09-19 05:42:54+02:00"^^xsd:dateTime|"2024-12-13 04:23:42+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Gov%27t_Mule>|<http://dbpedia.org/ontology/genre>|<http://dbpedia.org/resource/Hard_rock>|"2022-11-26 00:08:24+01:00"^^xsd:dateTime|"2024-10-08 05:15:26+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Marcus_Forston>|<http://dbpedia.org/ontology/highschool>|<http://dbpedia.org/resource/Miami%2C_Florida>|"2022-08-16 17:22:37+02:00"^^xsd:dateTime|"2024-09-08 02:03:32+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Andrea_Pino>|<http://dbpedia.org/ontology/birthPlace>|<http://dbpedia.org/resource/Miami%2C_Florida>|"2022-07-31 10:42:14+02:00"^^xsd:dateTime|"2024-09-25 17:06:58+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Menelik_Watson>|<http://dbpedia.org/ontology/highschool>|<http://dbpedia.org/resource/England>|"2022-04-06 23:31:58+02:00"^^xsd:dateTime|"2024-09-08 02:12:12+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Claude_Johnson>|<http://dbpedia.org/ontology/deathPlace>|<http://dbpedia.org/resource/England>|"2022-07-26 20:18:24+02:00"^^xsd:dateTime|"2024-04-02 17:21:24+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Canadian_Urban_Transit_Association>|<http://dbpedia.org/ontology/foundedBy>|<http://dbpedia.org/resource/Quebec>|"2022-11-24 23:51:33+01:00"^^xsd:dateTime|"2024-09-09 06:59:00+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Cindy_Walsh>|<http://dbpedia.org/ontology/birthPlace>|<http://dbpedia.org/resource/Quebec>|"2022-10-06 03:29:38+02:00"^^xsd:dateTime|"2025-01-08 15:31:00+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Todd_Steussie>|<http://dbpedia.org/ontology/highschool>|<http://dbpedia.org/resource/Agoura_High_School>|"2022-05-09 07:21:00+02:00"^^xsd:dateTime|"2024-09-03 13:42:56+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Agoura_High_School>|<http://dbpedia.org/ontology/type>|<http://dbpedia.org/resource/Public_school_%28government_funded%29>|"2022-08-30 23:45:56+02:00"^^xsd:dateTime|"2024-12-11 02:43:19+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Michael_Learns_to_Rock>|<http://dbpedia.org/ontology/recordLabel>|<http://dbpedia.org/resource/Hong_Kong>|"2022-11-18 13:36:51+01:00"^^xsd:dateTime|"2025-01-09 06:16:08+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Tze_Leung_Lai>|<http://dbpedia.org/ontology/birthPlace>|<http://dbpedia.org/resource/Hong_Kong>|"2020-05-19 22:35:43+02:00"^^xsd:dateTime|"2024-05-03 02:21:44+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/La_Tierra_del_Olvido_%28song%29>|<http://dbpedia.org/ontology/artist>|<http://dbpedia.org/resource/Carlos_Vives>|"2022-11-17 07:17:58+01:00"^^xsd:dateTime|"2024-11-07 17:39:59+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Carlos_Vives>|<http://dbpedia.org/ontology/genre>|<http://dbpedia.org/resource/Reggaeton>|"2022-11-21 22:59:36+01:00"^^xsd:dateTime|"2024-12-21 18:45:38+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Cataraqui_%28ship%29>|<http://dbpedia.org/ontology/owner>|<http://dbpedia.org/resource/England>|"2022-03-09 16:40:41+01:00"^^xsd:dateTime|"2024-06-01 09:15:00+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Ivor_Jennings>|<http://dbpedia.org/ontology/birthPlace>|<http://dbpedia.org/resource/England>|"2022-11-22 10:41:19+01:00"^^xsd:dateTime|"2025-01-09 15:56:57+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Jan-Chris_de_Koeijer>|<http://dbpedia.org/ontology/associatedBand>|<http://dbpedia.org/resource/Ayreon>|"2022-08-09 08:59:36+02:00"^^xsd:dateTime|"2024-01-19 15:32:51+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Ayreon>|<http://dbpedia.org/ontology/genre>|<http://dbpedia.org/resource/Progressive_metal>|"2022-11-29 11:51:58+01:00"^^xsd:dateTime|"2024-12-25 13:16:20+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Higinio_Carrocera_Mortera>|<http://dbpedia.org/ontology/militaryBranch>|<http://dbpedia.org/resource/Confederal_militias>|"2022-03-02 07:51:40+01:00"^^xsd:dateTime|"2024-09-12 18:40:32+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Confederal_militias>|<http://dbpedia.org/ontology/country>|<http://dbpedia.org/resource/CNT-FAI>|"2022-10-01 13:00:29+02:00"^^xsd:dateTime|"2024-10-23 02:49:46+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Anna_Fowler>|<http://dbpedia.org/ontology/club>|<http://dbpedia.org/resource/England>|"2022-10-30 04:33:09+01:00"^^xsd:dateTime|"2024-11-03 13:11:07+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Charles_Hill-Wood>|<http://dbpedia.org/ontology/deathPlace>|<http://dbpedia.org/resource/England>|"2022-08-23 17:31:22+02:00"^^xsd:dateTime|"2025-01-01 10:26:07+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/O_Mundo_É_Bão%2C_Sebastião!>|<http://dbpedia.org/ontology/producer>|<http://dbpedia.org/resource/Jack_Endino>|"2022-11-11 10:14:40+01:00"^^xsd:dateTime|"2022-11-11 10:14:40+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Jack_Endino>|<http://dbpedia.org/ontology/genre>|<http://dbpedia.org/resource/Alternative_rock>|"2022-11-13 18:20:26+01:00"^^xsd:dateTime|"2024-04-12 23:50:58+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Jim_Looney>|<http://dbpedia.org/ontology/highschool>|<http://dbpedia.org/resource/Los_Angeles%2C_California>|"2022-03-22 02:41:32+01:00"^^xsd:dateTime|"2024-12-23 22:11:13+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Don_Goodman_%28American_football%29>|<http://dbpedia.org/ontology/birthPlace>|<http://dbpedia.org/resource/Los_Angeles%2C_California>|"2022-03-22 23:14:41+01:00"^^xsd:dateTime|"2024-07-27 01:35:33+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Backing_musicians_for_Trey_Anastasio>|<http://dbpedia.org/ontology/bandMember>|<http://dbpedia.org/resource/Jennifer_Hartswick>||"2023-08-17 16:12:27+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Backing_musicians_for_Trey_Anastasio>|<http://dbpedia.org/ontology/genre>|<http://dbpedia.org/resource/Rock_music>||"2023-08-17 16:12:27+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Muru_%28Lom%29>|<http://dbpedia.org/ontology/mouthMountain>|<http://dbpedia.org/resource/Norway>|"2022-07-25 10:01:38+02:00"^^xsd:dateTime|"2023-12-04 15:42:06+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Lars_Vegard>|<http://dbpedia.org/ontology/citizenship>|<http://dbpedia.org/resource/Norway>|"2022-09-01 04:24:03+02:00"^^xsd:dateTime|"2024-09-18 13:20:00+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Jahleel_Billingsley>|<http://dbpedia.org/ontology/highschool>|<http://dbpedia.org/resource/Chicago%2C_Illinois>|"2022-11-29 15:11:22+01:00"^^xsd:dateTime|"2025-01-20 21:19:19+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Fred_Dewitt>|<http://dbpedia.org/ontology/deathPlace>|<http://dbpedia.org/resource/Chicago%2C_Illinois>|"2022-02-19 02:45:10+01:00"^^xsd:dateTime|"2024-11-06 04:32:48+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/James_A._Shapiro>|<http://dbpedia.org/ontology/institution>|<http://dbpedia.org/resource/England>|"2022-10-29 16:00:28+02:00"^^xsd:dateTime|"2025-01-03 20:55:49+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/St_Lawrence%2C_Isle_of_Wight>|<http://dbpedia.org/ontology/country>|<http://dbpedia.org/resource/England>|"2022-02-02 14:51:26+01:00"^^xsd:dateTime|"2024-10-20 19:46:31+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Hawaiian–Emperor_seamount_chain>|<http://dbpedia.org/ontology/highest>|<http://dbpedia.org/resource/United_States>|"2022-11-28 17:28:56+01:00"^^xsd:dateTime|"2025-01-28 22:20:15+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Hannah_James_%28actress%29>|<http://dbpedia.org/ontology/citizenship>|<http://dbpedia.org/resource/United_States>|"2022-10-16 10:51:18+02:00"^^xsd:dateTime|"2023-11-15 21:12:50+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Seesa>|<http://dbpedia.org/ontology/producer>|<http://dbpedia.org/resource/Mohamad_Issack>|"2022-10-19 15:44:25+02:00"^^xsd:dateTime|"2024-10-05 01:34:33+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Mohamad_Issack>|<http://dbpedia.org/ontology/nationality>|<http://dbpedia.org/resource/India>|"2022-05-24 18:23:26+02:00"^^xsd:dateTime|"2024-10-10 16:16:51+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Fairmont_%28band%29>|<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>|<http://dbpedia.org/ontology/Band>|"2022-08-10 21:16:05+02:00"^^xsd:dateTime|"2025-01-21 18:25:43+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Fairmont_%28band%29>|<http://dbpedia.org/ontology/genre>|<http://dbpedia.org/resource/Alternative_rock>|"2022-08-10 21:16:05+02:00"^^xsd:dateTime|"2025-01-21 18:25:43+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Man_Luen_Choon>|<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>|<http://dbpedia.org/ontology/Company>|"2022-04-29 02:19:09+02:00"^^xsd:dateTime||instance_types_lhd_dbo_en
<http://dbpedia.org/resource/Man_Luen_Choon>|<http://dbpedia.org/ontology/location>|<http://dbpedia.org/resource/Central%2C_Hong_Kong>|"2022-04-29 02:19:09+02:00"^^xsd:dateTime|"2024-04-16 12:51:33+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Godric_of_Finchale>|<http://dbpedia.org/ontology/veneratedIn>|<http://dbpedia.org/resource/Roman_Catholic_Church>|"2022-10-21 00:10:33+02:00"^^xsd:dateTime||instance-types_lang=en_specific
<http://dbpedia.org/resource/Assumption_of_Mary>|<http://dbpedia.org/ontology/country>|<http://dbpedia.org/resource/Roman_Catholic_Church>|"2022-11-27 02:23:43+01:00"^^xsd:dateTime|"2025-01-30 02:04:12+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Fred_Linari>|<http://dbpedia.org/ontology/highschool>|<http://dbpedia.org/resource/San_Francisco%2C_California>|"2022-10-01 00:31:36+02:00"^^xsd:dateTime|"2024-11-07 18:03:37+01:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Erin_Greening>|<http://dbpedia.org/ontology/birthPlace>|<http://dbpedia.org/resource/San_Francisco%2C_California>|"2022-09-09 00:54:15+02:00"^^xsd:dateTime|"2024-08-31 03:53:56+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Diaboli>|<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>|<http://dbpedia.org/ontology/Band>|"2022-08-23 22:56:11+02:00"^^xsd:dateTime|"2023-08-10 05:00:37+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/Diaboli>|<http://dbpedia.org/ontology/genre>|<http://dbpedia.org/resource/Black_metal>|"2022-08-23 22:56:11+02:00"^^xsd:dateTime|"2023-08-10 05:00:37+02:00"^^xsd:dateTime|instance-types_lang=en_specific
<http://dbpedia.org/resource/William_Wall_%28cricketer%29>|<http://dbpedia.org/ontology/country>|<http://dbpedia.org/resource/England>|"2022-04-30 21:41:40+02:00"^^xsd:dateTime|"2022-04-30 21:41:40+02:00"^^xsd:dateTime|instance-types_lang=en_specific
